ts_code,name,market,industry,list_date
300120.SZ,经纬辉开,创业板,元器件,20100917
300128.SZ,锦富技术,创业板,元器件,20101013
002479.SZ,富春环保,主板,新型电力,20100921
002480.SZ,新筑股份,主板,运输设备,20100921
002481.SZ,双塔食品,主板,食品,20100921
300121.SZ,阳谷华泰,创业板,化工原料,20100917
300119.SZ,瑞普生物,创业板,农业综合,20100917
601818.SH,光大银行,主板,银行,20100818
300125.SZ,*ST聆达,创业板,电气设备,20101013
002486.SZ,嘉麟杰,主板,服饰,20101015
002485.SZ,ST雪发,主板,商贸代理,20101015
002482.SZ,广田集团,主板,装修装饰,20100929
002500.SZ,山西证券,主板,证券,20101115
002521.SZ,齐峰新材,主板,造纸,20101210
300123.SZ,亚光科技,创业板,半导体,20100928
300122.SZ,智飞生物,创业板,生物制药,20100928
002488.SZ,金固股份,主板,汽车配件,20101021
002487.SZ,大金重工,主板,电气设备,20101015
002495.SZ,佳隆股份,主板,食品,20101102
002615.SZ,哈尔斯,主板,家居用品,20110909
300127.SZ,银河磁体,创业板,矿物制品,20101013
600998.SH,九州通,主板,医药商业,20101102
002518.SZ,科士达,主板,电气设备,20101207
002493.SZ,荣盛石化,主板,化纤,20101102
002491.SZ,通鼎互联,主板,通信设备,20101021
002483.SZ,润邦股份,主板,专用机械,20100929
300134.SZ,大富科技,创业板,通信设备,20101026
300130.SZ,新国都,创业板,IT设备,20101019
300135.SZ,宝利国际,创业板,石油加工,20101026
300329.SZ,海伦钢琴,创业板,文教休闲,20120619
002497.SZ,雅化集团,主板,小金属,20101109
002494.SZ,华斯股份,主板,服饰,20101102
601996.SH,丰林集团,主板,家居用品,20110929
300401.SZ,花园生物,创业板,化学制药,20141009
300131.SZ,英唐智控,创业板,元器件,20101019
002498.SZ,汉缆股份,主板,电气设备,20101109
300137.SZ,先河环保,创业板,环境保护,20101105
300132.SZ,青松股份,创业板,化工原料,20101026
002643.SZ,万润股份,主板,化工原料,20111220
002805.SZ,丰元股份,主板,电气设备,20160707
300138.SZ,晨光生物,创业板,食品,20101105
300136.SZ,信维通信,创业板,元器件,20101105
002889.SZ,东方嘉盛,主板,仓储物流,20170731
300142.SZ,沃森生物,创业板,生物制药,20101112
002501.SZ,利源股份,主板,铝,20101117
300141.SZ,和顺电气,创业板,电气设备,20101112
300140.SZ,节能环境,创业板,环境保护,20101112
002511.SZ,中顺洁柔,主板,造纸,20101125
002510.SZ,天汽模,主板,汽车配件,20101125
002554.SZ,惠博普,主板,石油开采,20110225
002508.SZ,老板电器,主板,家用电器,20101123
002738.SZ,中矿资源,主板,小金属,20141230
300154.SZ,瑞凌股份,创业板,机械基件,20101229
300331.SZ,苏大维格,创业板,元器件,20120628
300144.SZ,宋城演艺,创业板,旅游景点,20101209
300143.SZ,盈康生命,创业板,医疗保健,20101209
002514.SZ,宝馨科技,主板,机械基件,20101203
002507.SZ,涪陵榨菜,主板,食品,20101123
002513.SZ,蓝丰生化,主板,新型电力,20101203
601777.SH,千里科技,主板,摩托车,20101125
601880.SH,辽港股份,主板,港口,20101206
002515.SZ,金字火腿,主板,食品,20101203
300145.SZ,南方泵业,创业板,机械基件,20101209
300148.SZ,天舟文化,创业板,出版业,20101215
002520.SZ,日发精机,主板,机床制造,20101210
002512.SZ,ST达华,主板,IT设备,20101203
300168.SZ,万达信息,创业板,软件服务,20110125
300158.SZ,振东制药,创业板,化学制药,20110107
002516.SZ,旷达科技,主板,汽车配件,20101207
002517.SZ,恺英网络,主板,互联网,20101207
603167.SH,渤海轮渡,主板,水运,20120906
002519.SZ,银河电子,主板,通信设备,20101207
300157.SZ,新锦动力,创业板,专用机械,20110107
002522.SZ,浙江众成,主板,塑料,20101210
300146.SZ,汤臣倍健,创业板,食品,20101215
300149.SZ,睿智医药,创业板,生物制药,20101222
002743.SZ,富煌钢构,主板,钢加工,20150217
002547.SZ,春兴精工,主板,汽车配件,20110218
300155.SZ,安居宝,创业板,IT设备,20110107
300151.SZ,昌红科技,创业板,专用机械,20101222
002606.SZ,大连电瓷,主板,电气设备,20110805
002524.SZ,光正眼科,主板,医疗保健,20101217
002528.SZ,ST英飞拓,主板,IT设备,20101224
300147.SZ,ST香雪,创业板,中成药,20101215
300153.SZ,科泰电源,创业板,电气设备,20101229
002526.SZ,山东矿机,主板,工程机械,20101217
002532.SZ,天山铝业,主板,铝,20101231
002534.SZ,西子洁能,主板,专用机械,20110110
002531.SZ,天顺风能,主板,电气设备,20101231
300169.SZ,天晟新材,创业板,塑料,20110125
300162.SZ,雷曼光电,创业板,元器件,20110113
300161.SZ,华中数控,创业板,机床制造,20110113
002540.SZ,亚太科技,主板,铝,20110118
002702.SZ,海欣食品,主板,食品,20121011
002567.SZ,唐人神,主板,饲料,20110325
601933.SH,永辉超市,主板,超市连锁,20101215
300191.SZ,潜能恒信,创业板,石油开采,20110316
300159.SZ,*ST新研,创业板,农用机械,20110107
300165.SZ,ST天瑞,创业板,电器仪表,20110125
300223.SZ,北京君正,创业板,半导体,20110531
002535.SZ,林州重机,主板,工程机械,20110111
002609.SZ,捷顺科技,主板,软件服务,20110815
300164.SZ,通源石油,创业板,石油开采,20110113
300163.SZ,先锋新材,创业板,家居用品,20110113
300160.SZ,秀强股份,创业板,家用电器,20110113
002536.SZ,飞龙股份,主板,汽车配件,20110111
002557.SZ,洽洽食品,主板,食品,20110302
002539.SZ,云图控股,主板,农药化肥,20110118
601890.SH,亚星锚链,主板,船舶,20101228
002533.SZ,金杯电工,主板,电气设备,20101231
300170.SZ,汉得信息,创业板,软件服务,20110201
300174.SZ,元力股份,创业板,化工原料,20110201
300166.SZ,东方国信,创业板,软件服务,20110125
300167.SZ,ST迪威迅,创业板,软件服务,20110125
002537.SZ,海联金汇,主板,汽车配件,20110110
300172.SZ,中电环保,创业板,环境保护,20110201
300171.SZ,东富龙,创业板,医疗保健,20110201
300194.SZ,福安药业,创业板,化学制药,20110322
300175.SZ,ST朗源,创业板,食品,20110215
300180.SZ,华峰超纤,创业板,化纤,20110222
002545.SZ,东方铁塔,主板,农药化肥,20110211
002550.SZ,千红制药,主板,生物制药,20110218
002544.SZ,普天科技,主板,通信设备,20110128
002541.SZ,鸿路钢构,主板,钢加工,20110118
601116.SH,三江购物,主板,超市连锁,20110302
002570.SZ,贝因美,主板,乳制品,20110412
002551.SZ,尚荣医疗,主板,医疗保健,20110225
300177.SZ,中海达,创业板,通信设备,20110215
300176.SZ,鸿特科技,创业板,汽车配件,20110215
002542.SZ,中化岩土,主板,建筑工程,20110128
300181.SZ,佐力药业,创业板,中成药,20110222
601700.SH,风范股份,主板,电气设备,20110118
601137.SH,博威合金,主板,小金属,20110127
300193.SZ,佳士科技,创业板,专用机械,20110322
300183.SZ,东软载波,创业板,通信设备,20110222
300197.SZ,节能铁汉,创业板,环境保护,20110329
002543.SZ,万和电气,主板,家用电器,20110128
601519.SH,大智慧,主板,软件服务,20110128
002552.SZ,宝鼎科技,主板,元器件,20110225
002546.SZ,新联电子,主板,电气设备,20110211
601799.SH,星宇股份,主板,汽车配件,20110201
300184.SZ,力源信息,创业板,元器件,20110222
300182.SZ,捷成股份,创业板,影视音像,20110222
002769.SZ,普路通,主板,仓储物流,20150629
601616.SH,广电电气,主板,电气设备,20110201
300340.SZ,科恒股份,创业板,电气设备,20120726
300203.SZ,聚光科技,创业板,电器仪表,20110415
002558.SZ,巨人网络,主板,互联网,20110302
002555.SZ,三七互娱,主板,互联网,20110302
002548.SZ,金新农,主板,饲料,20110218
300229.SZ,拓尔思,创业板,软件服务,20110615
002706.SZ,良信股份,主板,电气设备,20140121
002559.SZ,亚威股份,主板,机床制造,20110303
601216.SH,君正集团,主板,化工原料,20110222
601789.SH,宁波建工,主板,建筑工程,20110816
002553.SZ,南方精工,主板,汽车配件,20110225
300205.SZ,*ST天喻,创业板,通信设备,20110421
300220.SZ,金运激光,创业板,专用机械,20110525
300198.SZ,ST纳川,创业板,塑料,20110407
300188.SZ,国投智能,创业板,软件服务,20110316
300195.SZ,长荣股份,创业板,轻工机械,20110329
300196.SZ,长海股份,创业板,玻璃,20110329
300187.SZ,永清环保,创业板,环境保护,20110308
300345.SZ,华民股份,创业板,电气设备,20120801
300185.SZ,通裕重工,创业板,工程机械,20110308
002556.SZ,辉隆股份,主板,农药化肥,20110302
300190.SZ,维尔利,创业板,环境保护,20110316
601011.SH,宝泰隆,主板,焦炭加工,20110309
002560.SZ,通达股份,主板,电气设备,20110303
002565.SZ,顺灏股份,主板,造纸,20110318
002577.SZ,雷柏科技,主板,IT设备,20110428
300375.SZ,鹏翎股份,创业板,汽车配件,20140127
300211.SZ,*ST亿通,创业板,通信设备,20110505
300192.SZ,科德教育,创业板,文教休闲,20110322
300189.SZ,神农种业,创业板,种植业,20110316
601992.SH,金隅集团,主板,水泥,20110301
002563.SZ,森马服饰,主板,服饰,20110311
601199.SH,江南水务,主板,水务,20110317
300204.SZ,舒泰神,创业板,生物制药,20110415
300214.SZ,日科化学,创业板,化工原料,20110511
300199.SZ,翰宇药业,创业板,化学制药,20110407
300200.SZ,高盟新材,创业板,化工原料,20110407
002562.SZ,兄弟科技,主板,化学制药,20110310
002564.SZ,天沃科技,主板,化工机械,20110310
002571.SZ,德力股份,主板,家居用品,20110412
002568.SZ,百润股份,主板,红黄酒,20110325
300201.SZ,海伦哲,创业板,工程机械,20110407
300366.SZ,ST创意,创业板,软件服务,20140127
603328.SH,依顿电子,主板,元器件,20140701
002579.SZ,中京电子,主板,元器件,20110506
002581.SZ,ST未名,主板,生物制药,20110520
601218.SH,吉鑫科技,主板,电气设备,20110506
002572.SZ,索菲亚,主板,家居用品,20110412
002573.SZ,清新环境,主板,环境保护,20110422
002574.SZ,明牌珠宝,主板,服饰,20110422
002576.SZ,通达动力,主板,电气设备,20110428
603006.SH,联明股份,主板,汽车配件,20140630
002575.SZ,群兴玩具,主板,文教休闲,20110422
300206.SZ,理邦仪器,创业板,医疗保健,20110421
300210.SZ,森远股份,创业板,专用机械,20110426
300209.SZ,行云科技,创业板,互联网,20110426
002580.SZ,圣阳股份,主板,电气设备,20110506
601566.SH,九牧王,主板,服饰,20110530
601113.SH,华鼎股份,主板,化纤,20110509
002578.SZ,闽发铝业,主板,铝,20110428
300207.SZ,欣旺达,创业板,电气设备,20110421
300212.SZ,易华录,创业板,软件服务,20110505
601233.SH,桐昆股份,主板,化纤,20110518
601208.SH,东材科技,主板,化工原料,20110520
300402.SZ,宝色股份,创业板,专用机械,20141010
300218.SZ,安利股份,创业板,塑料,20110518
002584.SZ,西陇科学,主板,化工原料,20110602
002582.SZ,好想你,主板,食品,20110520
601222.SH,林洋能源,主板,新型电力,20110808
300225.SZ,*ST金泰,创业板,染料涂料,20110531
300215.SZ,电科院,创业板,电气设备,20110511
300257.SZ,开山股份,创业板,机械基件,20110819
300219.SZ,鸿利智汇,创业板,元器件,20110518
300222.SZ,科大智能,创业板,电气设备,20110525
300217.SZ,东方电热,创业板,家用电器,20110518
300221.SZ,银禧科技,创业板,塑料,20110525
002583.SZ,海能达,主板,通信设备,20110527
601599.SH,浙文影业,主板,纺织,20110527
002590.SZ,万安科技,主板,汽车配件,20110610
300231.SZ,银信科技,创业板,软件服务,20110615
002592.SZ,ST八菱,主板,汽车配件,20111111
300227.SZ,光韵达,创业板,专用机械,20110608
300224.SZ,正海磁材,创业板,矿物制品,20110531
300228.SZ,富瑞特装,创业板,化工机械,20110608
300249.SZ,依米康,创业板,IT设备,20110803
300226.SZ,上海钢联,创业板,互联网,20110608
300240.SZ,飞力达,创业板,仓储物流,20110706
300381.SZ,溢多利,创业板,化学制药,20140128
002585.SZ,双星新材,主板,塑料,20110602
601311.SH,骆驼股份,主板,电气设备,20110602
002586.SZ,ST围海,主板,建筑工程,20110602
300230.SZ,永利股份,创业板,塑料,20110615
300232.SZ,洲明科技,创业板,元器件,20110622
300234.SZ,开尔新材,创业板,陶瓷,20110622
601798.SH,蓝科高新,主板,化工机械,20110622
002589.SZ,瑞康医药,主板,医药商业,20110610
002587.SZ,奥拓电子,主板,元器件,20110610
300233.SZ,金城医药,创业板,化学制药,20110622
300236.SZ,上海新阳,创业板,半导体,20110629
300237.SZ,ST美晨,创业板,汽车配件,20110629
603156.SH,养元饮品,主板,软饮料,20180212
002778.SZ,中晟高科,主板,环境保护,20160106
002588.SZ,史丹利,主板,农药化肥,20110610
601567.SH,三星医疗,主板,电气设备,20110615
002783.SZ,凯龙股份,主板,化工原料,20151209
002605.SZ,姚记科技,主板,互联网,20110805
002594.SZ,比亚迪,主板,汽车整车,20110630
300239.SZ,东宝生物,创业板,生物制药,20110706
002593.SZ,日上集团,主板,钢加工,20110628
002596.SZ,海南瑞泽,主板,水泥,20110707
002734.SZ,利民股份,主板,农药化肥,20150127
002626.SZ,金达威,主板,医疗保健,20111028
002600.SZ,领益智造,主板,元器件,20110715
002601.SZ,龙佰集团,主板,化工原料,20110715
002597.SZ,金禾实业,主板,食品,20110707
002598.SZ,山东章鼓,主板,机械基件,20110707
300242.SZ,佳云科技,创业板,互联网,20110712
300258.SZ,精锻科技,创业板,汽车配件,20110826
300241.SZ,瑞丰光电,创业板,半导体,20110712
601901.SH,方正证券,主板,证券,20110810
002607.SZ,中公教育,主板,文教休闲,20110810
002602.SZ,世纪华通,主板,互联网,20110728
300243.SZ,瑞丰高材,创业板,化工原料,20110712
300244.SZ,迪安诊断,创业板,医疗保健,20110719
002603.SZ,以岭药业,主板,中成药,20110728
300248.SZ,新开普,创业板,软件服务,20110729
300250.SZ,初灵信息,创业板,软件服务,20110803
300246.SZ,宝莱特,创业板,医疗保健,20110719
002620.SZ,ST瑞和,主板,装修装饰,20110929
603456.SH,九洲药业,主板,医疗保健,20141010
300251.SZ,光线传媒,创业板,影视音像,20110803
002627.SZ,三峡旅游,主板,旅游景点,20111103
002911.SZ,佛燃能源,主板,供气供热,20171122
002608.SZ,江苏国信,主板,火力发电,20110810
300254.SZ,仟源医药,创业板,化学制药,20110819
300256.SZ,星星科技,创业板,元器件,20110819
300255.SZ,常山药业,创业板,生物制药,20110819
601636.SH,旗滨集团,主板,玻璃,20110812
300260.SZ,新莱应材,创业板,机械基件,20110906
300252.SZ,金信诺,创业板,通信设备,20110818
002830.SZ,名雕股份,主板,装修装饰,20161213
002717.SZ,ST岭南,主板,环境保护,20140219
603197.SH,保隆科技,主板,汽车配件,20170519
300265.SZ,通光线缆,创业板,电气设备,20110916
300267.SZ,尔康制药,创业板,化学制药,20110927
300259.SZ,新天科技,创业板,电器仪表,20110831
300303.SZ,聚飞光电,创业板,半导体,20120319
002629.SZ,仁智股份,主板,石油开采,20111103
300284.SZ,苏交科,创业板,建筑工程,20120110
601908.SH,京运通,主板,电气设备,20110908
601886.SH,江河集团,主板,装修装饰,20110818
300269.SZ,联建光电,创业板,元器件,20111012
300261.SZ,雅本化学,创业板,农药化肥,20110906
002611.SZ,东方精工,主板,轻工机械,20110830
603518.SH,锦泓集团,主板,服饰,20141203
300268.SZ,*ST佳沃,创业板,农业综合,20110927
300263.SZ,隆华科技,创业板,专用机械,20110916
300294.SZ,博雅生物,创业板,生物制药,20120308
002616.SZ,长青集团,主板,环境保护,20110920
300270.SZ,中威电子,创业板,IT设备,20111012
601677.SH,明泰铝业,主板,铝,20110919
002612.SZ,朗姿股份,主板,服饰,20110830
002624.SZ,完美世界,主板,互联网,20111028
002745.SZ,木林森,主板,元器件,20150217
002641.SZ,公元股份,主板,塑料,20111208
002617.SZ,露笑科技,主板,电气设备,20110920
300266.SZ,兴源环境,创业板,环境保护,20110927
601669.SH,中国电建,主板,建筑工程,20111018
300274.SZ,阳光电源,创业板,电气设备,20111102
601100.SH,恒立液压,主板,工程机械,20111028
300729.SZ,乐歌股份,创业板,家居用品,20171201
300283.SZ,温州宏丰,创业板,电气设备,20120110
300275.SZ,梅安森,创业板,工程机械,20111102
002628.SZ,成都路桥,主板,建筑工程,20111103
002625.SZ,光启技术,主板,航空,20111103
603686.SH,福龙马,主板,环境保护,20150126
002623.SZ,亚玛顿,主板,玻璃,20111013
601225.SH,陕西煤业,主板,煤炭开采,20140128
